trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
1-P23,0,P00017,05:00:00,05:00:10,Tosari,0,0,,,0.000000,0
1-P23,1,G00012,05:03:52,05:04:02,Tosari,0,0,,,804.760404,0
1-P23,2,G00009,05:06:08,05:06:18,Tosari,0,0,,,1263.229479,0
1-P23,3,G00696,05:11:17,05:11:27,Tosari,0,0,,,2343.527144,0
1-P23,4,G00016,05:14:33,05:14:43,Tosari,0,0,,,3017.698441,0
1-P23,5,G00017,05:17:28,05:17:38,Tosari,0,0,,,3614.226018,0
1-P23,6,G00747,05:20:56,05:21:06,Tosari,0,0,,,4330.189676,0
1-P23,7,G00690,05:24:31,05:24:41,Tosari,0,0,,,5070.896521,0
1-P23,8,G00024,05:28:21,05:28:31,Tosari,0,0,,,5866.511862,0
1-P23,9,G00027,05:33:06,05:33:16,Tosari,0,0,,,6862.760616,0
1-P23,10,G00030,05:36:09,05:36:19,Blok M,0,0,,,7490.029015,0
1-P23,11,G00021,05:40:49,05:40:59,Blok M,0,0,,,8465.873014,0
1-P23,12,G00692,05:44:45,05:44:55,Blok M,0,0,,,9283.343976,0
1-P23,13,G00020,05:48:23,05:48:33,Blok M,0,0,,,10036.129980,0
1-P23,14,G00018,05:51:47,05:51:57,Blok M,0,0,,,10736.925130,0
1-P23,15,G00014,05:54:47,05:54:57,Blok M,0,0,,,11351.166910,0
1-P23,16,G00694,05:58:03,05:58:13,Blok M,0,0,,,12024.157550,0
1-P23,17,G00010,06:02:59,06:03:09,Blok M,0,0,,,13059.919110,0
1-P23,18,G00083,06:05:11,06:05:21,Blok M,0,0,,,13503.310870,0
1-P23,19,P00017,06:08:09,06:08:19,Blok M,0,0,,,14111.823810,0
1-P28,0,P00017,05:00:00,05:00:10,Monumen Nasional,0,0,,,0.000000,0
1-P28,1,G00012,05:03:52,05:04:02,Monumen Nasional,0,0,,,803.306181,0
1-P28,2,G00009,05:06:08,05:06:18,Monumen Nasional,0,0,,,1261.775257,0
1-P28,3,G00696,05:11:17,05:11:27,Monumen Nasional,0,0,,,2342.072922,0
1-P28,4,G00016,05:14:33,05:14:43,Monumen Nasional,0,0,,,3016.244219,0
1-P28,5,G00017,05:17:28,05:17:38,Monumen Nasional,0,0,,,3612.771796,0
1-P28,6,G00747,05:20:56,05:21:06,Monumen Nasional,0,0,,,4328.735438,0
1-P28,7,G00690,05:24:31,05:24:41,Monumen Nasional,0,0,,,5068.814189,0
1-P28,8,G00024,05:28:21,05:28:31,Monumen Nasional,0,0,,,5864.429531,0
1-P28,9,G00027,05:33:06,05:33:16,Monumen Nasional,0,0,,,6860.678284,0
1-P28,10,G00034,05:35:01,05:35:11,Monumen Nasional,0,0,,,7241.530301,0
1-P28,11,G00038,05:38:02,05:38:12,Monumen Nasional,0,0,,,7861.447848,0
1-P28,12,G00039,05:40:54,05:41:04,Monumen Nasional,0,0,,,8447.660168,0
1-P28,13,G00753,05:44:31,05:44:41,Monumen Nasional,0,0,,,9196.478711,0
1-P28,14,G00751,05:46:37,05:46:47,Blok M,0,0,,,9616.214841,0
1-P28,15,G00040,05:50:51,05:51:01,Blok M,0,0,,,10497.987020,0
1-P28,16,G00036,05:53:06,05:53:16,Blok M,0,0,,,10951.627260,0
1-P28,17,G00031,05:56:00,05:56:10,Blok M,0,0,,,11544.319370,0
1-P28,18,G00030,05:57:59,05:58:09,Blok M,0,0,,,11941.332290,0
1-P28,19,G00021,06:02:39,06:02:49,Blok M,0,0,,,12917.176290,0
1-P28,20,G00692,06:06:35,06:06:45,Blok M,0,0,,,13734.647250,0
1-P28,21,G00020,06:10:13,06:10:23,Blok M,0,0,,,14487.433580,0
1-P28,22,G00018,06:13:37,06:13:47,Blok M,0,0,,,15188.082990,0
1-P28,23,G00014,06:16:37,06:16:47,Blok M,0,0,,,15802.324780,0
1-P28,24,G00694,06:19:53,06:20:03,Blok M,0,0,,,16475.315420,0
1-P28,25,G00010,06:24:49,06:24:59,Blok M,0,0,,,17511.076980,0
1-P28,26,G00083,06:27:01,06:27:11,Blok M,0,0,,,17954.468740,0
1-P28,27,P00017,06:29:59,06:30:09,Blok M,0,0,,,18563.365670,0
1-P33,0,P00017,05:00:00,05:00:10,Taman Sari,0,0,,,0.000000,0
1-P33,1,G00012,05:03:53,05:04:03,Taman Sari,0,0,,,808.435279,0
1-P33,2,G00009,05:06:10,05:06:20,Taman Sari,0,0,,,1267.317681,0
1-P33,3,G00696,05:11:19,05:11:29,Taman Sari,0,0,,,2347.038154,0
1-P33,4,G00016,05:14:35,05:14:45,Taman Sari,0,0,,,3020.877542,0
1-P33,5,G00017,05:17:30,05:17:40,Taman Sari,0,0,,,3616.691492,0
1-P33,6,G00747,05:20:57,05:21:07,Taman Sari,0,0,,,4331.394074,0
1-P33,7,G00690,05:24:32,05:24:42,Taman Sari,0,0,,,5072.877007,0
1-P33,8,G00024,05:28:22,05:28:32,Taman Sari,0,0,,,5867.772410,0
1-P33,9,G00027,05:33:08,05:33:18,Taman Sari,0,0,,,6865.346647,0
1-P33,10,G00034,05:35:03,05:35:13,Taman Sari,0,0,,,7247.657619,0
1-P33,11,G00038,05:38:04,05:38:14,Taman Sari,0,0,,,7866.236415,0
1-P33,12,G00039,05:40:56,05:41:06,Taman Sari,0,0,,,8453.259780,0
1-P33,13,G00753,05:44:33,05:44:43,Taman Sari,0,0,,,9202.269633,0
1-P33,14,G00045,05:52:14,05:52:24,Taman Sari,0,0,,,10831.436350,0
1-P33,15,G00687,05:55:08,05:55:18,Taman Sari,0,0,,,11426.488510,0
1-P33,16,G00053,05:57:31,05:57:41,Taman Sari,0,0,,,11907.052300,0
1-P33,17,G00055,05:59:45,05:59:55,Taman Sari,0,0,,,12356.798840,0
1-P33,18,G00054,06:02:28,06:02:38,Blok M,0,0,,,12911.710730,0
1-P33,19,G00688,06:04:47,06:04:57,Blok M,0,0,,,13377.401240,0
1-P33,20,G00051,06:07:10,06:07:20,Blok M,0,0,,,13857.969780,0
1-P33,21,G00048,06:10:10,06:10:20,Blok M,0,0,,,14472.429580,0
1-P33,22,G00751,06:17:47,06:17:57,Blok M,0,0,,,16088.213370,0
1-P33,23,G00040,06:22:01,06:22:11,Blok M,0,0,,,16969.708670,0
1-P33,24,G00036,06:24:16,06:24:26,Blok M,0,0,,,17423.348910,0
1-P33,25,G00031,06:27:09,06:27:19,Blok M,0,0,,,18015.192780,0
1-P33,26,G00030,06:29:09,06:29:19,Blok M,0,0,,,18413.528660,0
1-P33,27,G00021,06:33:49,06:33:59,Blok M,0,0,,,19388.434740,0
1-P33,28,G00692,06:37:45,06:37:55,Blok M,0,0,,,20207.234610,0
1-P33,29,G00020,06:41:23,06:41:33,Blok M,0,0,,,20959.023930,0
1-P33,30,G00018,06:44:47,06:44:57,Blok M,0,0,,,21660.164040,0
1-P33,31,G00014,06:47:47,06:47:57,Blok M,0,0,,,22274.412320,0
1-P33,32,G00694,06:51:03,06:51:13,Blok M,0,0,,,22946.672910,0
1-P33,33,G00010,06:55:59,06:56:09,Blok M,0,0,,,23981.995190,0
1-P33,34,G00083,06:58:11,06:58:21,Blok M,0,0,,,24425.110090,0
1-P33,35,P00017,07:01:09,07:01:19,Blok M,0,0,,,25033.861668,0
1-P34,0,G00060,05:00:00,05:00:10,Bundaran Senayan,0,0,,,0.000000,0
1-P34,1,G00064,05:01:18,05:01:28,Bundaran Senayan,0,0,,,247.273627,0
1-P34,2,G00061,05:04:55,05:05:05,Bundaran Senayan,0,0,,,994.941893,0
1-P34,3,G00058,05:15:35,05:15:45,Bundaran Senayan,0,0,,,3269.607459,0
1-P34,4,G00054,05:20:18,05:20:28,Bundaran Senayan,0,0,,,4255.817038,0
1-P34,5,G00688,05:22:37,05:22:47,Bundaran Senayan,0,0,,,4721.507553,0
1-P34,6,G00051,05:24:59,05:25:09,Bundaran Senayan,0,0,,,5201.259193,0
1-P34,7,G00048,05:28:00,05:28:10,Bundaran Senayan,0,0,,,5820.627871,0
1-P34,8,G00751,05:35:37,05:35:47,Bundaran Senayan,0,0,,,7435.955302,0
1-P34,9,G00040,05:39:51,05:40:01,Bundaran Senayan,0,0,,,8317.727484,0
1-P34,10,G00036,05:42:06,05:42:16,Bundaran Senayan,0,0,,,8771.394503,0
1-P34,11,G00031,05:44:59,05:45:09,Bundaran Senayan,0,0,,,9363.275343,0
1-P34,12,G00030,05:46:59,05:47:09,Bundaran Senayan,0,0,,,9761.579536,0
1-P34,13,G00021,05:51:39,05:51:49,Bundaran Senayan,0,0,,,10736.485610,0
1-P34,14,G00692,05:55:35,05:55:45,Bundaran Senayan,0,0,,,11555.333830,0
1-P34,15,G00020,05:59:13,05:59:23,Bundaran Senayan,0,0,,,12307.468430,0
1-P34,16,G00018,06:02:37,06:02:47,Bundaran Senayan,0,0,,,13008.263260,0
1-P34,17,G00014,06:05:37,06:05:47,Bundaran Senayan,0,0,,,13622.511550,0
1-P34,18,G00694,06:08:53,06:09:03,Bundaran Senayan,0,0,,,14294.772130,0
1-P34,19,G00696,06:11:35,06:11:45,Kota,0,0,,,14846.243970,0
1-P34,20,G00016,06:14:51,06:15:01,Kota,0,0,,,15520.083360,0
1-P34,21,G00017,06:17:46,06:17:56,Kota,0,0,,,16115.897310,0
1-P34,22,G00747,06:21:14,06:21:24,Kota,0,0,,,16831.375960,0
1-P34,23,G00690,06:24:49,06:24:59,Kota,0,0,,,17572.082830,0
1-P34,24,G00024,06:28:39,06:28:49,Kota,0,0,,,18366.978230,0
1-P34,25,G00027,06:33:25,06:33:35,Kota,0,0,,,19364.552470,0
1-P34,26,G00034,06:35:20,06:35:30,Kota,0,0,,,19746.863440,0
1-P34,27,G00038,06:38:21,06:38:31,Kota,0,0,,,20365.442230,0
1-P34,28,G00039,06:41:13,06:41:23,Kota,0,0,,,20952.465600,0
1-P34,29,G00753,06:44:50,06:45:00,Kota,0,0,,,21701.041850,0
1-P34,30,G00045,06:52:30,06:52:40,Kota,0,0,,,23328.591440,0
1-P34,31,G00687,06:55:25,06:55:35,Kota,0,0,,,23925.708980,0
1-P34,32,G00053,06:57:48,06:57:58,Kota,0,0,,,24406.272780,0
1-P34,33,G00055,07:00:02,07:00:12,Kota,0,0,,,24856.019310,0
1-P34,34,G00057,07:02:49,07:02:59,Kota,0,0,,,25424.645770,0
1-P34,35,G00060,07:08:44,07:08:54,Kota,0,0,,,26670.355297,0
1-P36,0,G00060,05:00:00,05:00:10,Bundaran HI Astra,0,0,,,0.000000,0
1-P36,1,G00064,05:01:17,05:01:27,Bundaran HI Astra,0,0,,,245.089006,0
1-P36,2,G00061,05:04:54,05:05:04,Bundaran HI Astra,0,0,,,994.940246,0
1-P36,3,G00058,05:15:34,05:15:44,Bundaran HI Astra,0,0,,,3270.547608,0
1-P36,4,G00054,05:20:17,05:20:27,Bundaran HI Astra,0,0,,,4256.757187,0
1-P36,5,G00688,05:22:36,05:22:46,Bundaran HI Astra,0,0,,,4722.447702,0
1-P36,6,G00051,05:24:58,05:25:08,Bundaran HI Astra,0,0,,,5202.199342,0
1-P36,7,G00048,05:27:58,05:28:08,Bundaran HI Astra,0,0,,,5818.927482,0
1-P36,8,G00751,05:35:35,05:35:45,Bundaran HI Astra,0,0,,,7432.977837,0
1-P36,9,G00040,05:39:49,05:39:59,Bundaran HI Astra,0,0,,,8314.750019,0
1-P36,10,G00036,05:42:04,05:42:14,Bundaran HI Astra,0,0,,,8768.390254,0
1-P36,11,G00031,05:44:57,05:45:07,Bundaran HI Astra,0,0,,,9360.271095,0
1-P36,12,G00034,05:47:30,05:47:40,Kota,0,0,,,9877.496428,0
1-P36,13,G00038,05:50:31,05:50:41,Kota,0,0,,,10496.075220,0
1-P36,14,G00039,05:53:23,05:53:33,Kota,0,0,,,11083.098590,0
1-P36,15,G00753,05:57:00,05:57:10,Kota,0,0,,,11831.674840,0
1-P36,16,G00045,06:04:40,06:04:50,Kota,0,0,,,13458.758250,0
1-P36,17,G00687,06:07:35,06:07:45,Kota,0,0,,,14055.823140,0
1-P36,18,G00053,06:09:58,06:10:08,Kota,0,0,,,14536.386930,0
1-P36,19,G00055,06:12:12,06:12:22,Kota,0,0,,,14986.133470,0
1-P36,20,G00057,06:14:59,06:15:09,Kota,0,0,,,15554.759930,0
1-P36,21,G00060,06:20:54,06:21:04,Kota,0,0,,,16800.469456,0
1-P37,0,G00060,05:00:00,05:00:10,Monumen Nasional,0,0,,,0.000000,0
1-P37,1,G00064,05:01:20,05:01:30,Monumen Nasional,0,0,,,254.651921,0
1-P37,2,G00061,05:04:55,05:05:05,Monumen Nasional,0,0,,,994.777627,0
1-P37,3,G00058,05:09:33,05:09:43,Monumen Nasional,0,0,,,1962.958411,0
1-P37,4,G00054,05:12:17,05:12:27,Monumen Nasional,0,0,,,2520.244352,0
1-P37,5,G00688,05:14:35,05:14:45,Monumen Nasional,0,0,,,2985.934867,0
1-P37,6,G00051,05:16:57,05:17:07,Monumen Nasional,0,0,,,3465.686507,0
1-P37,7,G00048,05:19:58,05:20:08,Monumen Nasional,0,0,,,4084.098007,0
1-P37,8,G00751,05:27:34,05:27:44,Monumen Nasional,0,0,,,5696.741609,0
1-P37,9,G00753,05:32:46,05:32:56,Kota,0,0,,,6789.419702,0
1-P37,10,G00045,05:40:26,05:40:36,Kota,0,0,,,8415.996961,0
1-P37,11,G00687,05:43:21,05:43:31,Kota,0,0,,,9013.892602,0
1-P37,12,G00053,05:45:44,05:45:54,Kota,0,0,,,9494.456398,0
1-P37,13,G00055,05:47:58,05:48:08,Kota,0,0,,,9944.202930,0
1-P37,14,G00057,05:50:45,05:50:55,Kota,0,0,,,10512.829400,0
1-P37,15,G00060,05:56:40,05:56:50,Kota,0,0,,,11758.538920,0
1-P38,0,P00017,05:00:00,05:00:10,Kota,0,0,,,0.000000,0
1-P38,1,G00012,05:03:52,05:04:02,Kota,0,0,,,802.208198,0
1-P38,2,G00009,05:06:10,05:06:20,Kota,0,0,,,1266.985998,0
1-P38,3,G00696,05:11:20,05:11:30,Kota,0,0,,,2349.276839,0
1-P38,4,G00016,05:14:36,05:14:46,Kota,0,0,,,3023.540803,0
1-P38,5,G00017,05:17:31,05:17:41,Kota,0,0,,,3622.261299,0
1-P38,6,G00020,05:20:57,05:21:07,Kota,0,0,,,4330.862292,0
1-P38,7,G00690,05:24:34,05:24:44,Kota,0,0,,,5079.406712,0
1-P38,8,G00024,05:28:24,05:28:34,Kota,0,0,,,5875.820697,0
1-P38,9,G00027,05:33:10,05:33:20,Kota,0,0,,,6872.599439,0
1-P38,10,G00034,05:35:04,05:35:14,Kota,0,0,,,7248.856704,0
1-P38,11,G00038,05:38:05,05:38:15,Kota,0,0,,,7869.036853,0
1-P38,12,G00163,05:56:12,05:56:22,Kota,0,0,,,11754.824620,0
1-P38,13,G00045,06:01:22,06:01:32,Kota,0,0,,,12843.793700,0
1-P38,14,G00687,06:04:17,06:04:27,Kota,0,0,,,13440.704430,0
1-P38,15,G00053,06:06:41,06:06:51,Kota,0,0,,,13925.192310,0
1-P38,16,G00055,06:08:55,06:09:05,Kota,0,0,,,14372.388370,0
1-P38,17,G00057,06:11:41,06:11:51,Kota,0,0,,,14934.782560,0
1-P38,18,G00060,06:17:35,06:17:45,Kota,0,0,,,16181.937380,0
1-P39,0,G00060,05:00:00,05:00:10,Blok M,0,0,,,0.000000,0
1-P39,1,G00064,05:01:19,05:01:29,Blok M,0,0,,,252.491156,0
1-P39,2,G00061,05:04:57,05:05:07,Blok M,0,0,,,1005.486690,0
1-P39,3,G00058,05:09:35,05:09:45,Blok M,0,0,,,1975.141221,0
1-P39,4,G00054,05:12:19,05:12:29,Blok M,0,0,,,2533.540508,0
1-P39,5,G00688,05:14:38,05:14:48,Blok M,0,0,,,3002.233026,0
1-P39,6,G00051,05:17:01,05:17:11,Blok M,0,0,,,3485.439245,0
1-P39,7,G00048,05:20:02,05:20:12,Blok M,0,0,,,4103.933183,0
1-P39,8,G00166,05:29:42,05:29:52,Blok M,0,0,,,6162.677601,0
1-P39,9,G00040,05:43:48,05:43:58,Blok M,0,0,,,9182.403345,0
1-P39,10,G00036,05:46:03,05:46:13,Blok M,0,0,,,9636.185361,0
1-P39,11,G00031,05:48:57,05:49:07,Blok M,0,0,,,10229.155310,0
1-P39,12,G00030,05:50:57,05:51:07,Blok M,0,0,,,10626.736100,0
1-P39,13,G00021,05:55:37,05:55:47,Blok M,0,0,,,11602.851390,0
1-P39,14,G00692,05:59:33,05:59:43,Blok M,0,0,,,12422.175530,0
1-P39,15,G00019,06:03:09,06:03:19,Blok M,0,0,,,13168.382610,0
1-P39,16,G00018,06:06:35,06:06:45,Blok M,0,0,,,13876.941270,0
1-P39,17,G00014,06:09:35,06:09:45,Blok M,0,0,,,14493.505180,0
1-P39,18,G00694,06:12:51,06:13:01,Blok M,0,0,,,15166.361590,0
1-P39,19,G00010,06:17:50,06:18:00,Blok M,0,0,,,16210.290260,0
1-P39,20,G00083,06:20:02,06:20:12,Blok M,0,0,,,16653.311020,0
1-P39,21,P00017,06:22:59,06:23:09,Blok M,0,0,,,17253.873243,0
1-P94,0,G00060,08:00:00,08:00:10,Monumen Nasional,0,0,,,0.000000,0
1-P94,1,G00064,08:01:20,08:01:30,Monumen Nasional,0,0,,,255.928245,0
1-P94,2,G00061,08:04:56,08:05:06,Monumen Nasional,0,0,,,1002.868682,0
1-P94,3,G00058,08:09:34,08:09:44,Monumen Nasional,0,0,,,1972.220251,0
1-P94,4,G00054,08:12:18,08:12:28,Monumen Nasional,0,0,,,2530.445070,0
1-P94,5,G00688,08:14:37,08:14:47,Monumen Nasional,0,0,,,2998.991149,0
1-P94,6,G00051,08:17:00,08:17:10,Monumen Nasional,0,0,,,3482.046393,0
1-P94,7,G00048,08:20:01,08:20:11,Monumen Nasional,0,0,,,4100.347087,0
1-P94,8,G00751,08:27:39,08:27:49,Monumen Nasional,0,0,,,5717.821738,0
1-P95,0,G00753,14:00:00,14:00:10,Kota,0,0,,,0.000000,0
1-P95,1,G00045,14:08:12,14:08:22,Kota,0,0,,,1635.495095,0
1-P95,2,G00687,14:11:16,14:11:26,Kota,0,0,,,2225.364499,0
1-P95,3,G00053,14:13:48,14:13:58,Kota,0,0,,,2709.968657,0
1-P95,4,G00055,14:16:09,14:16:19,Kota,0,0,,,3157.292829,0
1-P95,5,G00057,14:19:04,14:19:14,Kota,0,0,,,3719.898805,0
1-P95,6,G00060,14:25:21,14:25:31,Kota,0,0,,,4962.853977,0
1-P96,0,P00017,08:00:00,08:00:10,Monumen Nasional,0,0,,,0.000000,0
1-P96,1,G00012,08:03:52,08:04:02,Monumen Nasional,0,0,,,802.458921,0
1-P96,2,G00009,08:06:10,08:06:20,Monumen Nasional,0,0,,,1267.131260,0
1-P96,3,G00696,08:11:19,08:11:29,Monumen Nasional,0,0,,,2349.615099,0
1-P96,4,G00016,08:14:35,08:14:45,Monumen Nasional,0,0,,,3023.751538,0
1-P96,5,G00017,08:17:31,08:17:41,Monumen Nasional,0,0,,,3625.665957,0
1-P96,6,G00747,08:20:59,08:21:09,Monumen Nasional,0,0,,,4342.751982,0
1-P96,7,G00690,08:24:34,08:24:44,Monumen Nasional,0,0,,,5083.664129,0
1-P96,8,G00024,08:28:24,08:28:34,Monumen Nasional,0,0,,,5880.093040,0
1-P96,9,G00027,08:33:10,08:33:20,Monumen Nasional,0,0,,,6876.934403,0
1-P96,10,G00034,08:35:04,08:35:14,Monumen Nasional,0,0,,,7252.997730,0
1-P96,11,G00038,08:38:05,08:38:15,Monumen Nasional,0,0,,,7873.254115,0
1-P96,12,G00039,08:40:57,08:41:07,Monumen Nasional,0,0,,,8458.712006,0
1-P96,13,G00753,08:44:34,08:44:44,Monumen Nasional,0,0,,,9208.492970,0
1-P97,0,G00751,14:00:00,14:00:10,Blok M,0,0,,,0.000000,0
1-P97,1,G00040,14:04:14,14:04:24,Blok M,0,0,,,882.047845,0
1-P97,2,G00036,14:06:29,14:06:39,Blok M,0,0,,,1335.494647,0
1-P97,3,G00031,14:09:23,14:09:33,Blok M,0,0,,,1928.464598,0
1-P97,4,G00030,14:11:23,14:11:33,Blok M,0,0,,,2326.045389,0
1-P97,5,G00021,14:16:03,14:16:13,Blok M,0,0,,,3302.160677,0
1-P97,6,G00692,14:20:00,14:20:10,Blok M,0,0,,,4122.049064,0
1-P97,7,G00020,14:23:38,14:23:48,Blok M,0,0,,,4874.292513,0
1-P97,8,G00018,14:27:02,14:27:12,Blok M,0,0,,,5575.376032,0
1-P97,9,G00014,14:30:02,14:30:12,Blok M,0,0,,,6190.905942,0
1-P97,10,G00694,14:33:18,14:33:28,Blok M,0,0,,,6864.655288,0
1-P97,11,G00010,14:38:17,14:38:27,Blok M,0,0,,,7908.583957,0
1-P97,12,G00083,14:40:29,14:40:39,Blok M,0,0,,,8351.604716,0
1-P97,13,P00017,14:43:26,14:43:36,Blok M,0,0,,,8954.760753,0
1-R07,0,P00017,05:00:00,05:00:10,Kota,0,0,,,0.000000,0
1-R07,1,G00012,05:03:46,05:03:56,Kota,0,0,,,780.926529,0
1-R07,2,G00009,05:06:02,05:06:12,Kota,0,0,,,1237.880901,0
1-R07,3,G00696,05:11:11,05:11:21,Kota,0,0,,,2317.601375,0
1-R07,4,G00016,05:14:27,05:14:37,Kota,0,0,,,2991.440763,0
1-R07,5,G00017,05:17:22,05:17:32,Kota,0,0,,,3587.254712,0
1-R07,6,G00747,05:20:49,05:20:59,Kota,0,0,,,4301.957295,0
1-R07,7,G00690,05:24:24,05:24:34,Kota,0,0,,,5043.440227,0
1-R07,8,G00024,05:28:14,05:28:24,Kota,0,0,,,5838.336609,0
1-R07,9,G00027,05:33:00,05:33:10,Kota,0,0,,,6835.881973,0
1-R07,10,G00034,05:34:55,05:35:05,Kota,0,0,,,7218.202742,0
1-R07,11,G00038,05:37:56,05:38:06,Kota,0,0,,,7836.781537,0
1-R07,12,G00039,05:40:48,05:40:58,Kota,0,0,,,8423.804902,0
1-R07,13,G00753,05:44:25,05:44:35,Kota,0,0,,,9172.814756,0
1-R07,14,G00045,05:52:05,05:52:15,Kota,0,0,,,10799.450670,0
1-R07,15,G00687,05:55:00,05:55:10,Kota,0,0,,,11397.327490,0
1-R07,16,G00053,05:57:23,05:57:33,Kota,0,0,,,11877.985880,0
1-R07,17,G00055,05:59:37,05:59:47,Kota,0,0,,,12327.732410,0
1-R07,18,G00057,06:02:24,06:02:34,Kota,0,0,,,12896.358880,0
1-R07,19,G00060,06:08:18,06:08:28,Kota,0,0,,,14140.467930,0
1-R08,0,G00060,05:00:00,05:00:10,Blok M,0,0,,,0.000000,0
1-R08,1,G00064,05:01:19,05:01:29,Blok M,0,0,,,252.412267,0
1-R08,2,G00061,05:04:57,05:05:07,Blok M,0,0,,,1005.172533,0
1-R08,3,G00058,05:09:35,05:09:45,Blok M,0,0,,,1974.524101,0
1-R08,4,G00054,05:12:19,05:12:29,Blok M,0,0,,,2532.748921,0
1-R08,5,G00688,05:14:38,05:14:48,Blok M,0,0,,,3001.294999,0
1-R08,6,G00051,05:17:01,05:17:11,Blok M,0,0,,,3484.350243,0
1-R08,7,G00048,05:20:02,05:20:12,Blok M,0,0,,,4102.650937,0
1-R08,8,G00751,05:27:39,05:27:49,Blok M,0,0,,,5716.701292,0
1-R08,9,G00040,05:31:53,05:32:03,Blok M,0,0,,,6598.473474,0
1-R08,10,G00036,05:34:08,05:34:18,Blok M,0,0,,,7052.113710,0
1-R08,11,G00031,05:37:02,05:37:12,Blok M,0,0,,,7644.898391,0
1-R08,12,G00030,05:39:02,05:39:12,Blok M,0,0,,,8042.354961,0
1-R08,13,G00021,05:43:42,05:43:52,Blok M,0,0,,,9018.165268,0
1-R08,14,G00692,05:47:39,05:47:49,Blok M,0,0,,,9837.797487,0
1-R08,15,G00020,05:51:17,05:51:27,Blok M,0,0,,,10589.805900,0
1-R08,16,G00018,05:54:41,05:54:51,Blok M,0,0,,,11290.670370,0
1-R08,17,G00014,05:57:41,05:57:51,Blok M,0,0,,,11906.007970,0
1-R08,18,G00694,06:00:57,06:01:07,Blok M,0,0,,,12579.546800,0
1-R08,19,G00010,06:05:56,06:06:06,Blok M,0,0,,,13623.149300,0
1-R08,20,G00083,06:08:08,06:08:18,Blok M,0,0,,,14066.031640,0
1-R08,21,P00017,06:11:05,06:11:15,Blok M,0,0,,,14671.797080,0
10-P21,0,G00511,05:00:00,05:00:10,Halim,0,0,,,0.000000,0
10-P21,1,G00509,05:05:26,05:05:36,Halim,0,0,,,1143.526390,0
10-P21,2,G00503,05:08:11,05:08:21,Halim,0,0,,,1705.128361,0
10-P21,3,G00500,05:10:39,05:10:49,Halim,0,0,,,2204.515490,0
10-P21,4,G00497,05:15:45,05:15:55,Halim,0,0,,,3273.285992,0
10-P21,5,G00494,05:23:32,05:23:42,Halim,0,0,,,4925.479843,0
10-P21,6,G00489,05:34:41,05:34:51,Halim,0,0,,,7306.288095,0
10-P21,7,G00485,05:37:11,05:37:21,Halim,0,0,,,7811.942710,0
10-P21,8,G00479,05:41:52,05:42:02,Halim,0,0,,,8791.081147,0
10-P21,9,G00477,05:43:28,05:43:38,Halim,0,0,,,9102.873579,0
10-P21,10,G00473,05:49:01,05:49:11,Halim,0,0,,,10269.414200,0
10-P21,11,G00469,05:51:56,05:52:06,Halim,0,0,,,10867.238090,0
10-P21,12,G00465,05:54:34,05:54:44,Halim,0,0,,,11403.965630,0
10-P21,13,G00460,05:58:53,05:59:03,Halim,0,0,,,12303.118590,0
10-P21,14,G00459,06:04:12,06:04:22,Halim,0,0,,,13418.957350,0
10-P21,15,G00456,06:06:44,06:06:54,Halim,0,0,,,13932.535860,0
10-P21,16,G00455,06:12:53,06:13:03,Halim,0,0,,,15231.816460,0
10-P21,17,G00453,06:16:58,06:17:08,Halim,0,0,,,16081.682520,0
10-P21,18,G00452,06:17:59,06:18:09,Tanjung Priok,0,0,,,16266.749650,0
10-P21,19,G00454,06:22:03,06:22:13,Tanjung Priok,0,0,,,17112.114150,0
10-P21,20,G00457,06:28:14,06:28:24,Tanjung Priok,0,0,,,18416.027590,0
10-P21,21,G00458,06:30:49,06:30:59,Tanjung Priok,0,0,,,18940.077000,0
10-P21,22,G00461,06:36:05,06:36:15,Tanjung Priok,0,0,,,20046.289620,0
10-P21,23,G00463,06:40:25,06:40:35,Tanjung Priok,0,0,,,20951.907590,0
10-P21,24,G00467,06:43:03,06:43:13,Tanjung Priok,0,0,,,21486.720680,0
10-P21,25,G00471,06:45:58,06:46:08,Tanjung Priok,0,0,,,22082.364410,0
10-P21,26,G00475,06:51:31,06:51:41,Tanjung Priok,0,0,,,23251.517380,0
10-P21,27,G00481,06:53:07,06:53:17,Tanjung Priok,0,0,,,23564.014660,0
10-P21,28,G00483,06:57:50,06:58:00,Tanjung Priok,0,0,,,24550.695860,0
10-P21,29,G00487,07:00:21,07:00:31,Tanjung Priok,0,0,,,25060.232040,0
10-P21,30,G00492,07:11:26,07:11:36,Tanjung Priok,0,0,,,27426.211090,0
10-P21,31,G00496,07:19:14,07:19:24,Tanjung Priok,0,0,,,29082.064570,0
10-P21,32,G00499,07:24:20,07:24:30,Tanjung Priok,0,0,,,30151.555420,0
10-P21,33,G00505,07:26:54,07:27:04,Tanjung Priok,0,0,,,30672.276870,0
10-P21,34,G00507,07:29:27,07:29:37,Tanjung Priok,0,0,,,31188.823060,0
10-P21,35,G00511,07:36:55,07:37:05,Tanjung Priok,0,0,,,32773.128260,0
10-P22,0,G00328,05:00:00,05:00:10,Sunter Kelapa Gading,0,0,,,0.000000,0
10-P22,1,G00329,05:05:09,05:05:19,Sunter Kelapa Gading,0,0,,,1080.306104,0
